155.42		0
155.761		0
156.102		0
156.442		0
156.783		0
157.124		0
157.465		1
157.806		1
158.147		1
158.487		0
158.828		1
159.169		3
159.51		1
159.851		0
160.192		0
160.532		2
160.873		1
161.214		0
161.555		0
161.896		3
162.237		0
162.577		0
162.918		0
163.259		1
163.6		0
163.941		0
164.282		1
164.623		1
164.963		0
165.304		0
165.645		0
165.986		0
166.327		0
166.667		0
167.008		0
167.349		1
167.69		0
168.031		0
168.372		0
168.713		0
169.053		0
169.394		0
169.735		0
170.076		0
170.417		1
170.757		0
171.098		0
171.439		3
171.78		0
172.121		1
172.462		1
172.802		0
173.143		1
173.484		0
173.825		0
174.166		2
174.507		1
174.847		0
175.188		0
175.529		0
175.87		0
176.211		0
176.552		0
176.892		0
177.233		1
177.574		1
177.915		1
178.256		0
178.597		0
178.938		0
179.278		2
179.619		1
179.96		6
180.301		1
180.642		0
180.982		0
181.323		1
181.664		0
182.005		0
182.346		0
182.687		0
183.028		0
183.368		1
183.709		0
184.05		0
184.391		0
184.732		0
185.072		0
185.413		0
185.754		2
186.095		0
186.436		0
186.777		0
187.118		0
187.458		0
187.799		0
188.14		0
188.481		0
188.822		0
189.162		0
189.503		0
189.844		0
190.185		0
190.526		1
190.867		0
191.207		0
191.548		0
191.889		0
192.23		0
192.571		0
192.912		1
193.252		1
193.593		0
193.934		3
194.275		0
194.616		0
194.957		2
195.297		1
195.638		0
195.979		1
196.32		1
196.661		0
197.002		1
197.343		0
197.683		0
198.024		0
198.365		1
198.706		0
199.047		0
199.387		0
199.728		1
200.069		2
200.41		1
200.751		2
201.092		1
201.433		3
201.773		4
202.114		2
202.455		7
202.796		2
203.137		0
203.477		2
203.818		2
204.159		0
204.5		0
204.841		0
205.182		1
205.522		0
205.863		0
206.204		1
206.545		1
206.886		1
207.227		1
207.567		1
207.908		0
208.249		0
208.59		0
208.931		0
209.272		0
209.612		0
209.953		0
210.294		0
210.635		1
210.976		2
211.317		0
211.657		0
211.998		0
212.339		0
212.68		1
213.021		0
213.362		1
213.702		0
214.043		1
214.384		0
214.725		0
215.066		0
215.407		0
215.748		0
216.088		0
216.429		0
216.77		0
217.111		0
217.452		0
217.792		0
218.133		1
218.474		1
218.815		2
219.156		1
219.497		0
219.838		1
220.178		1
220.519		0
220.86		0
221.201		1
221.542		0
221.882		1
222.223		0
222.564		0
222.905		0
223.246		1
223.587		1
223.927		0
224.268		0
224.609		0
224.95		0
225.291		1
225.632		0
225.972		1
226.313		0
226.654		1
226.995		1
227.336		0
227.677		2
228.017		1
228.358		0
228.699		0
229.04		0
229.381		1
229.722		0
230.062		0
230.403		0
230.744		0
231.085		0
231.426		0
231.767		1
232.107		0
232.448		0
232.789		0
233.13		1
233.471		0
233.812		0
234.153		0
234.493		0
234.834		0
235.175		0
235.516		0
235.857		0
236.197		0
236.538		1
236.879		0
237.22		1
237.561		0
237.902		2
238.242		0
238.583		1
238.924		0
239.265		0
239.606		0
239.947		2
240.287		1
240.628		0
240.969		1
241.31		0
241.651		0
241.992		0
242.332		0
242.673		2
243.014		1
243.355		0
243.696		1
244.037		0
244.377		2
244.718		1
245.059		0
245.4		1
245.741		0
246.082		3
246.422		0
246.763		1
247.104		1
247.445		1
247.786		2
248.127		1
248.468		2
248.808		0
249.149		1
249.49		2
249.831		0
250.172		1
250.512		3
250.853		0
251.194		3
251.535		0
251.876		0
252.217		1
252.558		1
252.898		3
253.239		1
253.58		3
253.921		3
254.262		2
254.602		2
254.943		7
255.284		24
255.625		36
255.966		44
256.307		22
256.647		5
256.988		9
257.329		5
257.67		5
258.011		3
258.352		2
258.692		2
259.033		2
259.374		1
259.715		1
260.056		1
260.397		1
260.738		0
261.078		3
261.419		1
261.76		1
262.101		1
262.442		0
262.782		1
263.123		0
263.464		1
263.805		1
264.146		0
264.487		1
264.827		0
265.168		0
265.509		0
265.85		0
266.191		1
266.532		0
266.873		0
267.213		0
267.554		2
267.895		1
268.236		1
268.577		1
268.918		0
269.258		2
269.599		1
269.94		0
270.281		0
270.622		0
270.962		0
271.303		0
271.644		0
271.985		0
272.326		0
272.667		0
273.007		1
273.348		0
273.689		1
274.03		1
274.371		0
274.712		1
275.053		0
275.393		0
275.734		0
276.075		0
276.416		0
276.757		0
277.097		1
277.438		0
277.779		0
278.12		1
278.461		1
278.802		1
279.142		0
279.483		0
279.824		0
280.165		0
280.506		0
280.847		0
281.188		0
281.528		1
281.869		1
282.21		0
282.551		1
282.892		0
283.233		1
283.573		0
283.914		0
284.255		0
284.596		0
284.937		1
285.277		0
285.618		2
285.959		0
286.3		0
286.641		2
286.982		0
287.322		0
287.663		0
288.004		0
288.345		0
288.686		0
289.027		0
289.368		0
289.708		0
290.049		0
290.39		0
290.731		0
291.072		1
291.412		0
291.753		0
292.094		0
292.435		0
292.776		1
293.117		0
293.457		0
293.798		1
294.139		0
294.48		0
294.821		0
295.162		0
295.502		0
295.843		0
296.184		1
296.525		0
296.866		1
297.207		1
297.548		1
297.888		0
298.229		0
298.57		0
298.911		0
299.252		0
299.592		1
299.933		2
300.274		1
300.615		0
300.956		0
301.297		0
301.637		1
301.978		1
302.319		0
302.66		0
303.001		2
303.342		1
303.683		0
304.023		0
304.364		0
304.705		0
305.046		1
305.387		0
305.727		0
306.068		0
306.409		0
306.75		0
307.091		1
307.432		0
307.772		0
308.113		0
308.454		0
308.795		3
309.136		0
309.477		0
309.817		2
310.158		0
310.499		1
310.84		2
311.181		0
311.522		0
311.863		3
312.203		1
312.544		0
312.885		1
313.226		2
313.567		1
313.907		0
314.248		0
314.589		0
314.93		0
315.271		1
315.612		4
315.952		2
316.293		0
316.634		1
316.975		0
317.316		0
317.657		1
317.998		1
318.338		0
318.679		0
319.02		0
319.361		0
319.702		1
320.042		0
320.383		0
320.724		0
321.065		0
321.406		0
321.747		0
322.087		0
322.428		0
322.769		0
323.11		1
323.451		1
323.792		0
324.132		1
324.473		0
324.814		0
325.155		1
325.496		0
325.837		0
326.178		1
326.518		0
326.859		1
327.2		1
327.541		0
327.882		0
328.222		0
328.563		1
328.904		2
329.245		1
329.586		0
329.927		0
330.267		0
330.608		0
330.949		1
331.29		2
331.631		2
331.972		0
332.312		0
332.653		1
332.994		0
333.335		0
333.676		2
334.017		1
334.358		0
334.698		2
335.039		0
335.38		0
335.721		0
336.062		1
336.402		0
336.743		1
337.084		0
337.425		0
337.766		1
338.107		0
338.447		1
338.788		0
339.129		0
339.47		0
339.811		3
340.152		1
340.493		0
340.833		0
341.174		0
341.515		0
341.856		0
342.197		1
342.537		0
342.878		1
343.219		0
343.56		1
343.901		2
344.242		1
344.582		0
344.923		1
345.264		0
345.605		1
345.946		0
346.287		0
346.627		1
346.968		0
347.309		1
347.65		0
347.991		0
348.332		0
348.673		0
349.013		0
349.354		1
349.695		0
350.036		1
350.377		0
350.717		0
351.058		1
351.399		0
351.74		0
352.081		2
352.422		0
352.762		0
353.103		0
353.444		0
353.785		1
354.126		0
354.467		0
354.808		2
355.148		0
355.489		0
355.83		0
356.171		0
356.512		0
356.852		1
357.193		2
357.534		1
357.875		0
358.216		0
358.557		0
358.897		0
359.238		0
359.579		0
359.92		1
360.261		0
360.602		1
360.942		0
361.283		1
361.624		0
361.965		0
362.306		1
362.647		0
362.988		0
363.328		0
363.669		0
364.01		0
364.351		1
364.692		0
365.032		1
365.373		0
365.714		0
366.055		0
366.396		0
366.737		2
367.077		0
367.418		1
367.759		0
368.1		0
368.441		0
368.782		0
369.123		0
369.463		0
369.804		0
370.145		0
370.486		0
370.827		0
371.167		2
371.508		1
371.849		1
372.19		0
372.531		0
372.872		1
373.212		1
373.553		0
373.894		0
374.235		1
374.576		0
374.917		0
375.257		5
375.598		0
375.939		0
376.28		0
376.621		0
376.962		1
377.303		0
377.643		0
377.984		1
378.325		0
378.666		0
379.007		0
379.347		0
379.688		0
380.029		1
380.37		0
380.711		0
381.052		1
381.392		0
381.733		1
382.074		0
382.415		0
382.756		0
383.097		1
383.438		0
383.778		0
384.119		1
384.46		1
384.801		1
385.142		0
385.482		0
385.823		0
386.164		0
386.505		0
386.846		0
387.187		0
387.527		0
387.868		1
388.209		1
388.55		0
388.891		0
389.232		0
389.572		1
389.913		0
390.254		1
390.595		1
390.936		2
391.277		0
391.618		1
391.958		0
392.299		0
392.64		1
392.981		0
393.322		1
393.662		1
394.003		1
394.344		1
394.685		1
395.026		0
395.367		1
395.707		0
396.048		0
396.389		1
396.73		0
397.071		0
397.412		0
397.752		2
398.093		0
398.434		2
398.775		2
399.116		0
399.457		2
399.798		2
400.138		0
400.479		0
400.82		0
401.161		0
401.502		2
401.842		0
402.183		0
402.524		0
402.865		0
403.206		1
403.547		1
403.887		0
404.228		2
404.569		1
404.91		0
405.251		1
405.592		0
405.933		1
406.273		0
406.614		0
406.955		1
407.296		0
407.637		0
407.977		0
408.318		0
408.659		0
409		0
409.341		0
409.682		0
410.022		0
410.363		1
410.704		1
411.045		0
411.386		0
411.727		0
412.067		0
412.408		0
412.749		0
413.09		0
413.431		0
413.772		0
414.113		0
414.453		1
414.794		0
415.135		0
415.476		0
415.817		0
416.157		1
416.498		0
416.839		0
417.18		0
417.521		0
417.862		0
418.202		1
418.543		0
418.884		0
419.225		0
419.566		0
419.907		0
420.248		0
420.588		0
420.929		1
421.27		0
421.611		0
421.952		0
422.292		0
422.633		1
422.974		1
423.315		0
423.656		0
423.997		0
424.337		0
424.678		0
425.019		1
425.36		0
425.701		0
426.042		0
426.382		0
426.723		1
427.064		0
427.405		0
427.746		0
428.087		2
428.428		1
428.768		2
429.109		0
429.45		0
429.791		1
430.132		1
430.472		0
430.813		1
431.154		0
431.495		0
431.836		0
432.177		0
432.517		0
432.858		0
433.199		2
433.54		0
433.881		1
434.222		1
434.562		1
434.903		0
435.244		0
435.585		0
435.926		1
436.267		0
436.607		0
436.948		1
437.289		0
437.63		0
437.971		0
438.312		1
438.652		0
438.993		1
439.334		1
439.675		0
440.016		1
440.357		1
440.697		0
441.038		1
441.379		2
441.72		0
442.061		0
442.402		0
442.743		1
443.083		1
443.424		2
443.765		1
444.106		0
444.447		0
444.787		0
445.128		0
445.469		0
445.81		0
446.151		1
446.492		2
446.832		1
447.173		0
447.514		1
447.855		1
448.196		0
448.537		1
448.877		0
449.218		0
449.559		0
449.9		1
450.241		2
450.582		2
450.922		5
451.263		8
451.604		5
451.945		2
452.286		0
452.627		1
452.967		0
453.308		0
453.649		0
453.99		0
454.331		0
454.672		1
455.012		0
455.353		0
455.694		0
456.035		3
456.376		3
456.717		0
457.058		0
457.398		1
457.739		4
458.08		2
458.421		2
458.762		3
459.102		2
459.443		0
459.784		0
460.125		0
460.466		1
460.807		2
461.147		1
461.488		1
461.829		0
462.17		0
462.511		0
462.852		0
463.192		2
463.533		0
463.874		1
464.215		2
464.556		0
464.897		1
465.238		1
465.578		1
465.919		2
466.26		0
466.601		1
466.942		0
467.282		0
467.623		0
467.964		1
468.305		0
468.646		0
468.987		0
469.327		0
469.668		0
470.009		0
470.35		1
470.691		1
471.032		0
471.373		0
471.713		0
472.054		1
472.395		0
472.736		0
473.077		1
473.417		0
473.758		0
474.099		2
474.44		0
474.781		0
475.122		0
475.462		0
475.803		1
476.144		0
476.485		0
476.826		1
477.167		1
477.507		1
477.848		0
478.189		0
478.53		1
478.871		0
479.212		1
479.553		0
479.893		1
480.234		0
480.575		0
480.916		0
481.257		2
481.597		0
481.938		0
482.279		0
482.62		0
482.961		0
483.302		1
483.642		1
483.983		0
484.324		0
484.665		0
485.006		0
485.347		0
485.688		0
486.028		0
486.369		1
486.71		1
487.051		0
487.392		0
487.732		0
488.073		0
488.414		0
488.755		1
489.096		2
489.437		1
489.777		0
490.118		0
490.459		0
490.8		0
491.141		1
491.482		0
491.822		0
492.163		0
492.504		0
492.845		0
493.186		1
493.527		0
493.868		0
494.208		0
494.549		0
494.89		0
495.231		1
495.572		0
495.912		0
496.253		0
496.594		0
496.935		1
497.276		0
497.617		0
497.957		2
498.298		1
498.639		1
498.98		0
499.321		0
499.662		1
500.002		1
500.343		1
500.684		1
501.025		1
501.366		1
501.707		0
502.047		0
502.388		1
502.729		0
503.07		0
503.411		0
503.752		0
504.092		0
504.433		1
504.774		1
505.115		0
505.456		0
505.797		0
506.137		0
506.478		0
506.819		3
507.16		0
507.501		0
507.842		0
508.183		0
508.523		0
508.864		0
509.205		0
509.546		1
509.887		0
510.227		1
510.568		1
510.909		0
511.25		3
511.591		3
511.932		4
512.273		12
512.613		1
512.954		7
513.295		6
513.636		1
513.977		1
514.317		0
514.658		0
514.999		0
515.34		0
515.681		1
516.022		1
516.362		0
516.703		0
517.044		0
517.385		1
517.726		0
518.067		1
518.408		1
518.748		2
519.089		1
519.43		1
519.771		0
520.112		3
520.452		1
520.793		0
521.134		0
521.475		1
521.816		0
522.157		1
522.497		1
522.838		0
523.179		0
523.52		1
523.861		0
524.202		0
524.543		1
524.883		0
525.224		0
525.565		0
525.906		0
526.247		0
526.587		0
526.928		1
527.269		1
527.61		0
527.951		0
528.292		0
528.632		0
528.973		1
529.314		1
529.655		1
529.996		0
530.337		1
530.678		0
531.018		1
531.359		0
531.7		0
532.041		1
532.382		0
532.722		0
533.063		1
533.404		0
533.745		0
534.086		1
534.427		0
534.767		1
535.108		1
535.449		1
535.79		0
536.131		2
536.472		0
536.812		0
537.153		1
537.494		0
537.835		0
538.176		2
538.517		0
538.857		0
539.198		0
539.539		0
539.88		1
540.221		0
540.562		0
540.903		0
541.243		0
541.584		1
541.925		0
542.266		1
542.607		0
542.947		0
543.288		2
543.629		1
543.97		1
544.311		0
544.652		0
544.992		0
545.333		0
545.674		0
546.015		0
546.356		0
546.697		1
547.038		0
547.378		2
547.719		1
548.06		0
548.401		0
548.742		0
549.082		0
549.423		0
549.764		0
550.105		0
550.446		0
550.787		1
551.127		0
551.468		1
551.809		0
552.15		1
552.491		2
552.832		1
553.173		1
553.513		2
553.854		0
554.195		0
554.536		0
554.877		1
555.217		1
555.558		1
555.899		1
556.24		0
556.581		0
556.922		1
557.262		0
557.603		0
557.944		1
558.285		0
558.626		1
558.967		1
559.308		1
559.648		0
559.989		2
560.33		0
560.671		1
561.012		0
561.352		0
561.693		0
562.034		2
562.375		0
562.716		1
563.057		0
563.398		2
563.738		1
564.079		0
564.42		1
564.761		0
565.102		1
565.442		0
565.783		0
566.124		0
566.465		0
566.806		2
567.147		1
567.487		1
567.828		1
568.169		1
568.51		1
568.851		0
569.192		2
569.533		1
569.873		1
570.214		0
570.555		2
570.896		2
571.237		2
571.577		0
571.918		1
572.259		4
572.6		0
572.941		0
573.282		0
573.622		0
573.963		0
574.304		0
574.645		0
574.986		0
575.327		0
575.668		0
576.008		0
576.349		0
576.69		2
577.031		0
577.372		1
577.712		0
578.053		1
578.394		0
578.735		0
579.076		0
579.417		1
579.757		2
580.098		3
580.439		1
580.78		1
581.121		0
581.462		1
581.803		0
582.143		0
582.484		0
582.825		0
583.166		0
583.507		0
583.847		0
584.188		1
584.529		0
584.87		0
585.211		0
585.552		0
585.892		0
586.233		1
586.574		1
586.915		0
587.256		0
587.597		0
587.938		0
588.278		0
588.619		0
588.96		0
589.301		1
589.642		0
589.982		1
590.323		2
590.664		0
591.005		0
591.346		0
591.687		0
592.028		0
592.368		0
592.709		0
593.05		0
593.391		0
593.732		0
594.072		0
594.413		0
594.754		0
595.095		1
595.436		0
595.777		1
596.117		0
596.458		0
596.799		1
597.14		1
597.481		0
597.822		1
598.163		0
598.503		0
598.844		0
599.185		1
599.526		0
599.867		0
600.207		1
600.548		0
600.889		1
601.23		0
601.571		1
601.912		0
602.252		2
602.593		0
602.934		1
603.275		1
603.616		0
603.957		2
604.298		0
604.638		0
604.979		0
605.32		0
605.661		1
606.002		2
606.342		0
606.683		2
607.024		0
607.365		0
607.706		0
608.047		0
608.387		2
608.728		2
609.069		1
609.41		0
609.751		0
610.092		1
610.433		0
610.773		0
611.114		2
611.455		2
611.796		1
612.137		1
612.477		1
612.818		0
613.159		0
